Term;Student Number;Grade;Subject;RIT;Percentile;LEXILE SCORE;Grade Level
Spring 2018-2019;33191;;language;206;53;;9
Spring 2018-2019;33191;;Mathematics;213;56;;9
Spring 2018-2019;33191;;Reading;203;46;;9
Spring 2018-2019;33201;;language;171;3;;8
Spring 2018-2019;33201;;Mathematics;187;16;;8
Spring 2018-2019;33201;;Reading;179;13;;8
Spring 2018-2019;33221;;language;213;84;;8
Spring 2018-2019;33221;;Mathematics;196;36;;8
Spring 2018-2019;33221;;Reading;202;62;;8
Spring 2018-2019;33271;;Mathematics;187;43;;7
Spring 2018-2019;33271;;Reading;177;29;;7
Spring 2018-2019;33281;;language;200;55;;8
Spring 2018-2019;33281;;Mathematics;205;61;;8
Spring 2018-2019;33281;;Reading;199;55;;8
Spring 2018-2019;33291;;Mathematics;219;99;;7
Spring 2018-2019;33291;;Reading;197;77;;7
Spring 2018-2019;33311;;Mathematics;204;86;;7
Spring 2018-2019;33311;;Reading;181;38;;7
Spring 2018-2019;33332;;language;236;91;;
Spring 2018-2019;33332;;Mathematics;233;63;;
Spring 2018-2019;33332;;Reading;233;81;;
Spring 2018-2019;33341;;language;175;6;;8
Spring 2018-2019;33341;;Mathematics;199;44;;8
Spring 2018-2019;33341;;Reading;189;31;;8
Spring 2018-2019;33361;;language;204;65;;8
Spring 2018-2019;33361;;Mathematics;199;44;;8
Spring 2018-2019;33361;;Reading;196;47;;8
Spring 2018-2019;33381;;language;163;1;;8
Spring 2018-2019;33381;;Mathematics;187;16;;8
Spring 2018-2019;33381;;Reading;176;10;;8
Spring 2018-2019;33401;;language;195;41;;
Spring 2018-2019;33401;;Mathematics;190;22;;
Spring 2018-2019;33401;;Reading;198;52;;
Spring 2018-2019;33421;;language;185;18;;8
Spring 2018-2019;33421;;Mathematics;197;39;;8
Spring 2018-2019;33421;;Reading;190;33;;8
Spring 2018-2019;33422;;Mathematics;202;82;;7
Spring 2018-2019;33422;;Reading;182;41;;7
Spring 2018-2019;33491;;Mathematics;210;94;;7
Spring 2018-2019;33491;;Reading;196;75;;7
Spring 2018-2019;33511;;language;193;36;;8
Spring 2018-2019;33511;;Mathematics;191;24;;8
Spring 2018-2019;33511;;Reading;185;23;;8
Spring 2018-2019;33521;;language;175;6;;8
Spring 2018-2019;33521;;Mathematics;193;28;;8
Spring 2018-2019;33521;;Reading;184;21;;8
Spring 2018-2019;33531;;language;198;49;;8
Spring 2018-2019;33531;;Mathematics;193;28;;8
Spring 2018-2019;33531;;Reading;201;59;;8
Spring 2018-2019;33541;;language;208;75;;8
Spring 2018-2019;33541;;Mathematics;193;28;;8
Spring 2018-2019;33541;;Reading;203;64;;8
Spring 2018-2019;33601;;language;188;24;;8
Spring 2018-2019;33601;;Mathematics;197;39;;8
Spring 2018-2019;33601;;Reading;187;27;;8
Spring 2018-2019;33631;;language;169;2;;8
Spring 2018-2019;33631;;Mathematics;188;18;;8
Spring 2018-2019;33631;;Reading;173;7;;8
Spring 2018-2019;33632;;language;192;33;;8
Spring 2018-2019;33632;;Mathematics;199;44;;8
Spring 2018-2019;33632;;Reading;201;59;;8
Spring 2018-2019;33641;;Mathematics;177;18;;7
Spring 2018-2019;33641;;Reading;158;4;;7
Spring 2018-2019;33751;9;language;230;78;;
Spring 2018-2019;33751;9;Mathematics;231;51;;
Spring 2018-2019;33751;9;Reading;228;65;;
Spring 2018-2019;33761;6;language;207;30;;11
Spring 2018-2019;33761;6;Mathematics;210;23;;11
Spring 2018-2019;33761;6;Reading;205;26;;11
Spring 2018-2019;33762;6;language;201;17;;11
Spring 2018-2019;33762;6;Mathematics;207;18;;11
Spring 2018-2019;33762;6;Reading;204;24;;11
Spring 2018-2019;33771;;Mathematics;187;43;;7
Spring 2018-2019;33771;;Reading;162;6;;7
Spring 2018-2019;33781;6;language;227;82;;11
Spring 2018-2019;33781;6;Mathematics;255;97;;11
Spring 2018-2019;33781;6;Reading;237;91;;11
Spring 2018-2019;33782;;language;212;69;;9
Spring 2018-2019;33782;;Mathematics;207;41;;9
Spring 2018-2019;33782;;Reading;212;67;;9
Spring 2018-2019;33791;;language;236;86;;
Spring 2018-2019;33791;;Mathematics;235;60;;
Spring 2018-2019;33791;;Reading;231;69;;
Spring 2018-2019;33792;;language;190;28;;8
Spring 2018-2019;33792;;Mathematics;212;78;;8
Spring 2018-2019;33792;;Reading;194;42;;8
Spring 2018-2019;33801;7;language;227;77;;12
Spring 2018-2019;33801;7;Mathematics;236;69;;12
Spring 2018-2019;33801;7;Reading;241;92;;12
Spring 2018-2019;33802;5;language;222;80;;10
Spring 2018-2019;33802;5;Mathematics;221;55;;10
Spring 2018-2019;33802;5;Reading;222;75;;10
Spring 2018-2019;33831;9;language;235;87;;
Spring 2018-2019;33831;9;Mathematics;261;94;;
Spring 2018-2019;33831;9;Reading;251;96;;
Spring 2018-2019;33832;;language;204;65;;8
Spring 2018-2019;33832;;Mathematics;213;80;;8
Spring 2018-2019;33832;;Reading;203;64;;8
Spring 2018-2019;33833;;Mathematics;209;93;;7
Spring 2018-2019;33833;;Reading;199;81;;7
Spring 2018-2019;33872;7;language;204;19;;12
Spring 2018-2019;33872;7;Mathematics;199;7;;12
Spring 2018-2019;33872;7;Reading;216;44;;12
Spring 2018-2019;33881;;language;205;50;;9
Spring 2018-2019;33881;;Mathematics;229;88;;9
Spring 2018-2019;33881;;Reading;216;75;;9
Spring 2018-2019;33882;;language;184;16;;8
Spring 2018-2019;33882;;Mathematics;193;28;;8
Spring 2018-2019;33882;;Reading;200;57;;8
Spring 2018-2019;33891;5;language;219;74;;10
Spring 2018-2019;33891;5;Mathematics;221;55;;10
Spring 2018-2019;33891;5;Reading;222;75;;10
Spring 2018-2019;33892;;language;202;60;;8
Spring 2018-2019;33892;;Mathematics;195;33;;8
Spring 2018-2019;33892;;Reading;214;85;;8
Spring 2018-2019;33901;;language;216;66;;
Spring 2018-2019;33901;;Mathematics;219;51;;
Spring 2018-2019;33901;;Reading;214;57;;
Spring 2018-2019;33931;;language;184;16;;
Spring 2018-2019;33931;;Mathematics;194;31;;
Spring 2018-2019;33931;;Reading;195;45;;
Spring 2018-2019;33941;;Mathematics;190;52;;7
Spring 2018-2019;33941;;Reading;182;41;;7
Spring 2018-2019;33961;;Mathematics;195;66;;7
Spring 2018-2019;33961;;Reading;180;36;;7
Spring 2018-2019;33981;;Mathematics;166;4;;7
Spring 2018-2019;33981;;Reading;163;7;;7
Spring 2018-2019;33991;;language;183;15;;8
Spring 2018-2019;33991;;Mathematics;203;55;;8
Spring 2018-2019;33991;;Reading;195;45;;8
Spring 2018-2019;34031;;Mathematics;213;96;;7
Spring 2018-2019;34031;;Reading;200;82;;7
Spring 2018-2019;34041;;Mathematics;178;20;;7
Spring 2018-2019;34041;;Reading;168;13;;7
Spring 2018-2019;34121;;Mathematics;209;93;;7
Spring 2018-2019;34121;;Reading;193;68;;7
Spring 2018-2019;34131;;Mathematics;208;92;;7
Spring 2018-2019;34131;;Reading;181;38;;7
Spring 2018-2019;34141;;Mathematics;182;29;;7
Spring 2018-2019;34141;;Reading;190;61;;7
Spring 2018-2019;34151;;Mathematics;188;46;;7
Spring 2018-2019;34151;;Reading;180;36;;7
Spring 2018-2019;34171;;Mathematics;202;82;;7
Spring 2018-2019;34171;;Reading;185;49;;7
Spring 2018-2019;34181;;Mathematics;214;97;;7
Spring 2018-2019;34181;;Reading;176;27;;7
Spring 2018-2019;34191;;Mathematics;189;49;;7
Spring 2018-2019;34191;;Reading;180;36;;7
Spring 2018-2019;34241;;Mathematics;231;99;;7
Spring 2018-2019;34241;;Reading;203;87;;7
Spring 2018-2019;34311;;language;222;88;;9
Spring 2018-2019;34311;;Mathematics;235;94;;9
Spring 2018-2019;34311;;Reading;223;87;;9
Spring 2018-2019;34351;6;language;228;84;;11
Spring 2018-2019;34351;6;Mathematics;236;77;;11
Spring 2018-2019;34351;6;Reading;230;82;;11
Spring 2018-2019;34352;;language;219;84;;9
Spring 2018-2019;34352;;Mathematics;217;66;;9
Spring 2018-2019;34352;;Reading;226;90;;9
Spring 2018-2019;34361;;Mathematics;189;49;;7
Spring 2018-2019;34361;;Reading;186;51;;7
Spring 2018-2019;34371;;Mathematics;189;49;;7
Spring 2018-2019;34371;;Reading;175;25;;7
Spring 2018-2019;34401;;Mathematics;186;40;;7
Spring 2018-2019;34401;;Reading;170;16;;7
Spring 2018-2019;34521;;language;213;35;;
Spring 2018-2019;34521;;Mathematics;226;42;;
Spring 2018-2019;34521;;Reading;214;35;;
Spring 2018-2019;34631;5;language;225;86;;10
Spring 2018-2019;34631;5;Mathematics;229;73;;10
Spring 2018-2019;34631;5;Reading;220;71;;10
Spring 2018-2019;34632;;Mathematics;202;82;;7
Spring 2018-2019;34632;;Reading;188;56;;7
Spring 2018-2019;34661;5;language;211;52;;10
Spring 2018-2019;34661;5;Mathematics;232;79;;10
Spring 2018-2019;34661;5;Reading;215;60;;10
Spring 2018-2019;34691;;Mathematics;183;32;;7
Spring 2018-2019;34691;;Reading;161;6;;7
Spring 2018-2019;34741;;Mathematics;205;88;;7
Spring 2018-2019;34741;;Reading;183;43;;7
Spring 2018-2019;34751;;language;188;24;;8
Spring 2018-2019;34751;;Mathematics;191;24;;8
Spring 2018-2019;34751;;Reading;187;27;;8
Spring 2018-2019;34881;;language;218;61;;
Spring 2018-2019;34881;;Mathematics;223;50;;
Spring 2018-2019;34881;;Reading;224;70;;
Spring 2018-2019;34901;;language;210;49;;
Spring 2018-2019;34901;;Mathematics;226;67;;
Spring 2018-2019;34901;;Reading;211;50;;
Spring 2018-2019;34911;;language;177;7;;8
Spring 2018-2019;34911;;Mathematics;183;10;;8
Spring 2018-2019;34911;;Reading;177;11;;8
Spring 2018-2019;34931;;language;240;91;;
Spring 2018-2019;34931;;Mathematics;264;95;;
Spring 2018-2019;34931;;Reading;246;90;;
Spring 2018-2019;34932;7;language;224;70;;12
Spring 2018-2019;34932;7;Mathematics;234;65;;12
Spring 2018-2019;34932;7;Reading;230;76;;12
Spring 2018-2019;34933;5;language;220;76;;10
Spring 2018-2019;34933;5;Mathematics;222;58;;10
Spring 2018-2019;34933;5;Reading;214;57;;10
Spring 2018-2019;34962;9;language;203;14;;
Spring 2018-2019;34962;9;Mathematics;212;18;;
Spring 2018-2019;34962;9;Reading;217;39;;
Spring 2018-2019;34963;5;language;200;23;;10
Spring 2018-2019;34963;5;Mathematics;208;26;;10
Spring 2018-2019;34963;5;Reading;193;13;;10
Spring 2018-2019;34991;5;language;229;91;;10
Spring 2018-2019;34991;5;Mathematics;237;86;;10
Spring 2018-2019;34991;5;Reading;236;94;;10
Spring 2018-2019;35001;;language;210;38;;
Spring 2018-2019;35001;;Mathematics;220;43;;
Spring 2018-2019;35001;;Reading;204;24;;
Spring 2018-2019;35002;;language;232;90;;
Spring 2018-2019;35002;;Mathematics;233;72;;
Spring 2018-2019;35002;;Reading;233;86;;
Spring 2018-2019;35011;;language;228;84;;
Spring 2018-2019;35011;;Mathematics;240;84;;
Spring 2018-2019;35011;;Reading;235;89;;
Spring 2018-2019;35061;;Mathematics;187;43;;7
Spring 2018-2019;35061;;Reading;171;17;;7
Spring 2018-2019;35151;;Mathematics;198;74;;7
Spring 2018-2019;35151;;Reading;171;17;;7
Spring 2018-2019;35191;;language;200;55;;
Spring 2018-2019;35191;;Mathematics;194;31;;
Spring 2018-2019;35191;;Reading;198;52;;
Spring 2018-2019;35281;;language;192;18;;9
Spring 2018-2019;35281;;Mathematics;186;6;;9
Spring 2018-2019;35281;;Reading;181;7;;9
Spring 2018-2019;35471;;language;213;35;;
Spring 2018-2019;35471;;Mathematics;235;60;;
Spring 2018-2019;35471;;Reading;227;62;;
Spring 2018-2019;35481;7;language;217;51;;12
Spring 2018-2019;35481;7;Mathematics;219;34;;12
Spring 2018-2019;35481;7;Reading;220;54;;12
Spring 2018-2019;35621;;Mathematics;188;46;;7
Spring 2018-2019;35621;;Reading;171;17;;7
Spring 2018-2019;35681;;language;212;32;;
Spring 2018-2019;35681;;Mathematics;223;36;;
Spring 2018-2019;35681;;Reading;216;37;;
Spring 2018-2019;35682;6;language;209;35;;11
Spring 2018-2019;35682;6;Mathematics;213;29;;11
Spring 2018-2019;35682;6;Reading;221;64;;11
Spring 2018-2019;35761;9;language;229;76;;
Spring 2018-2019;35761;9;Mathematics;262;94;;
Spring 2018-2019;35761;9;Reading;246;93;;
Spring 2018-2019;35762;6;language;225;78;;11
Spring 2018-2019;35762;6;Mathematics;244;89;;11
Spring 2018-2019;35762;6;Reading;226;75;;11
Spring 2018-2019;35771;;language;189;26;;8
Spring 2018-2019;35771;;Mathematics;188;18;;8
Spring 2018-2019;35771;;Reading;179;13;;8
Spring 2018-2019;35861;6;language;235;93;;11
Spring 2018-2019;35861;6;Mathematics;236;77;;11
Spring 2018-2019;35861;6;Reading;237;91;;11
Spring 2018-2019;35862;;language;198;49;;
Spring 2018-2019;35862;;Mathematics;198;41;;
Spring 2018-2019;35862;;Reading;194;42;;
Spring 2018-2019;35921;;language;212;69;;
Spring 2018-2019;35921;;Mathematics;208;44;;
Spring 2018-2019;35921;;Reading;213;69;;
Spring 2018-2019;35922;;Mathematics;214;97;;
Spring 2018-2019;35922;;Reading;193;68;;
Spring 2018-2019;35931;7;language;219;57;;12
Spring 2018-2019;35931;7;Mathematics;237;71;;12
Spring 2018-2019;35931;7;Reading;227;70;;12
Spring 2018-2019;35932;;language;222;88;;9
Spring 2018-2019;35932;;Mathematics;221;75;;9
Spring 2018-2019;35932;;Reading;227;91;;9
Spring 2018-2019;35971;7;language;217;51;;12
Spring 2018-2019;35971;7;Mathematics;236;69;;12
Spring 2018-2019;35971;7;Reading;221;56;;12
Spring 2018-2019;35981;;language;216;42;;
Spring 2018-2019;35981;;Mathematics;223;37;;
Spring 2018-2019;35981;;Reading;220;47;;
Spring 2018-2019;35982;;language;181;12;;8
Spring 2018-2019;35982;;Mathematics;189;20;;8
Spring 2018-2019;35982;;Reading;178;12;;8
Spring 2018-2019;35991;;language;216;43;;
Spring 2018-2019;35991;;Mathematics;228;45;;
Spring 2018-2019;35991;;Reading;234;77;;
Spring 2018-2019;35992;;language;230;87;;
Spring 2018-2019;35992;;Mathematics;226;57;;
Spring 2018-2019;35992;;Reading;230;82;;
Spring 2018-2019;35993;;language;208;58;;
Spring 2018-2019;35993;;Mathematics;215;61;;
Spring 2018-2019;35993;;Reading;216;75;;
Spring 2018-2019;36111;6;language;213;47;;11
Spring 2018-2019;36111;6;Mathematics;217;37;;11
Spring 2018-2019;36111;6;Reading;212;42;;11
Spring 2018-2019;36271;;language;230;76;;
Spring 2018-2019;36271;;Mathematics;254;88;;
Spring 2018-2019;36271;;Reading;238;81;;
Spring 2018-2019;36272;;language;221;55;;
Spring 2018-2019;36272;;Mathematics;233;56;;
Spring 2018-2019;36272;;Reading;227;62;;
Spring 2018-2019;36351;;language;212;69;;9
Spring 2018-2019;36351;;Mathematics;217;66;;9
Spring 2018-2019;36351;;Reading;209;60;;9
Spring 2018-2019;36561;5;language;190;7;;10
Spring 2018-2019;36561;5;Mathematics;199;12;;10
Spring 2018-2019;36561;5;Reading;193;13;;10
Spring 2018-2019;36591;;language;203;63;;8
Spring 2018-2019;36591;;Mathematics;208;69;;8
Spring 2018-2019;36591;;Reading;211;80;;8
Spring 2018-2019;36611;;language;202;42;;9
Spring 2018-2019;36611;;Mathematics;217;66;;9
Spring 2018-2019;36611;;Reading;202;43;;9
Spring 2018-2019;36612;;language;174;5;;8
Spring 2018-2019;36612;;Mathematics;192;26;;8
Spring 2018-2019;36612;;Reading;186;25;;8
Spring 2018-2019;36661;;language;215;76;;
Spring 2018-2019;36661;;Mathematics;212;54;;
Spring 2018-2019;36661;;Reading;212;67;;
Spring 2018-2019;36671;;language;233;95;;
Spring 2018-2019;36671;;Mathematics;247;95;;
Spring 2018-2019;36671;;Reading;233;92;;
Spring 2018-2019;36672;;language;206;70;;
Spring 2018-2019;36672;;Mathematics;203;55;;
Spring 2018-2019;36672;;Reading;209;77;;
Spring 2018-2019;36681;;language;200;36;;9
Spring 2018-2019;36681;;Mathematics;210;49;;9
Spring 2018-2019;36681;;Reading;200;38;;9
Spring 2018-2019;36691;;language;237;88;;
Spring 2018-2019;36691;;Mathematics;255;89;;
Spring 2018-2019;36691;;Reading;238;81;;
Spring 2018-2019;36692;;language;222;88;;9
Spring 2018-2019;36692;;Mathematics;208;44;;9
Spring 2018-2019;36692;;Reading;216;75;;9
Spring 2018-2019;36701;;language;211;52;;
Spring 2018-2019;36701;;Mathematics;222;58;;
Spring 2018-2019;36701;;Reading;219;69;;
Spring 2018-2019;36702;;Mathematics;180;24;;
Spring 2018-2019;36702;;Reading;186;51;;
Spring 2018-2019;36721;6;language;215;52;;
Spring 2018-2019;36721;6;Mathematics;221;46;;
Spring 2018-2019;36721;6;Reading;210;37;;
Spring 2018-2019;36722;;language;207;72;;8
Spring 2018-2019;36722;;Mathematics;197;39;;8
Spring 2018-2019;36722;;Reading;200;57;;8
Spring 2018-2019;36741;;language;218;54;;
Spring 2018-2019;36741;;Mathematics;218;32;;
Spring 2018-2019;36741;;Reading;217;47;;
Spring 2018-2019;36761;;language;215;40;;
Spring 2018-2019;36761;;Mathematics;225;40;;
Spring 2018-2019;36761;;Reading;227;62;;
Spring 2018-2019;36781;;Mathematics;211;95;;
Spring 2018-2019;36781;;Reading;198;79;;
Spring 2018-2019;36801;;Mathematics;203;84;;7
Spring 2018-2019;36801;;Reading;207;92;;7
Spring 2018-2019;36931;;language;219;64;;
Spring 2018-2019;36931;;Mathematics;219;41;;
Spring 2018-2019;36931;;Reading;215;49;;
Spring 2018-2019;36932;;language;217;80;;
Spring 2018-2019;36932;;Mathematics;219;71;;
Spring 2018-2019;36932;;Reading;219;81;;
Spring 2018-2019;37111;;language;214;86;;8
Spring 2018-2019;37111;;Mathematics;201;50;;8
Spring 2018-2019;37111;;Reading;215;86;;8
Spring 2018-2019;37291;9;language;225;67;;
Spring 2018-2019;37291;9;Mathematics;229;47;;
Spring 2018-2019;37291;9;Reading;225;58;;
Spring 2018-2019;37301;;Mathematics;206;89;;
Spring 2018-2019;37301;;Reading;184;46;;
Spring 2018-2019;37381;;language;228;79;;
Spring 2018-2019;37381;;Mathematics;245;84;;
Spring 2018-2019;37381;;Reading;233;81;;
Spring 2018-2019;37382;;language;226;87;;
Spring 2018-2019;37382;;Mathematics;253;98;;
Spring 2018-2019;37382;;Reading;235;93;;
Spring 2018-2019;37491;;language;219;84;;9
Spring 2018-2019;37491;;Mathematics;213;56;;9
Spring 2018-2019;37491;;Reading;214;71;;9
Spring 2018-2019;37492;;Mathematics;207;90;;7
Spring 2018-2019;37492;;Reading;186;51;;7
Spring 2018-2019;37661;;Mathematics;181;27;;7
Spring 2018-2019;37661;;Reading;171;17;;7
Spring 2018-2019;37671;6;language;232;90;;11
Spring 2018-2019;37671;6;Mathematics;223;50;;11
Spring 2018-2019;37671;6;Reading;238;92;;11
Spring 2018-2019;37701;6;language;228;84;;11
Spring 2018-2019;37701;6;Mathematics;244;89;;11
Spring 2018-2019;37701;6;Reading;237;91;;11
Spring 2018-2019;37702;;Mathematics;211;95;;7
Spring 2018-2019;37702;;Reading;202;86;;7
Spring 2018-2019;37721;;Mathematics;185;37;;7
Spring 2018-2019;37721;;Reading;160;5;;7
Spring 2018-2019;37731;7;language;228;79;;12
Spring 2018-2019;37731;7;Mathematics;245;84;;12
Spring 2018-2019;37731;7;Reading;246;95;;12
Spring 2018-2019;37732;6;language;231;89;;11
Spring 2018-2019;37732;6;Mathematics;245;90;;11
Spring 2018-2019;37732;6;Reading;231;84;;11
Spring 2018-2019;37781;;language;193;36;;8
Spring 2018-2019;37781;;Mathematics;185;13;;8
Spring 2018-2019;37781;;Reading;188;29;;8
Spring 2018-2019;37791;7;language;217;51;;12
Spring 2018-2019;37791;7;Mathematics;220;36;;12
Spring 2018-2019;37791;7;Reading;226;68;;12
Spring 2018-2019;37792;5;language;221;78;;10
Spring 2018-2019;37792;5;Mathematics;227;69;;10
Spring 2018-2019;37792;5;Reading;221;73;;10
Spring 2018-2019;37851;;language;221;55;;
Spring 2018-2019;37851;;Mathematics;241;70;;
Spring 2018-2019;37851;;Reading;229;65;;
Spring 2018-2019;37871;;Mathematics;201;80;;
Spring 2018-2019;37871;;Reading;187;54;;
Spring 2018-2019;37881;;Mathematics;179;22;;
Spring 2018-2019;37881;;Reading;183;43;;
Spring 2018-2019;37901;;language;200;36;;
Spring 2018-2019;37901;;Mathematics;200;25;;
Spring 2018-2019;37901;;Reading;194;25;;
Spring 2018-2019;37902;;Mathematics;182;29;;
Spring 2018-2019;37902;;Reading;161;6;;
Spring 2018-2019;38001;;language;221;62;;
Spring 2018-2019;38001;;Mathematics;241;78;;
Spring 2018-2019;38001;;Reading;225;66;;
Spring 2018-2019;38002;;Mathematics;187;43;;
Spring 2018-2019;38002;;Reading;180;36;;
Spring 2018-2019;38051;;language;214;61;;
Spring 2018-2019;38051;;Mathematics;215;41;;
Spring 2018-2019;38051;;Reading;211;50;;
Spring 2018-2019;38052;;Mathematics;198;74;;
Spring 2018-2019;38052;;Reading;189;59;;
Spring 2018-2019;38071;6;language;220;66;;11
Spring 2018-2019;38071;6;Mathematics;239;82;;11
Spring 2018-2019;38071;6;Reading;231;84;;11
Spring 2018-2019;38072;;language;218;82;;9
Spring 2018-2019;38072;;Mathematics;229;88;;9
Spring 2018-2019;38072;;Reading;223;87;;9
Spring 2018-2019;38141;;Mathematics;195;66;;
Spring 2018-2019;38141;;Reading;179;34;;
Spring 2018-2019;38241;;language;218;61;;
Spring 2018-2019;38241;;Mathematics;223;50;;
Spring 2018-2019;38241;;Reading;231;84;;
Spring 2018-2019;38242;;language;209;77;;
Spring 2018-2019;38242;;Mathematics;213;80;;
Spring 2018-2019;38242;;Reading;205;69;;
Spring 2018-2019;38261;5;language;236;97;;10
Spring 2018-2019;38261;5;Mathematics;246;95;;10
Spring 2018-2019;38261;5;Reading;240;96;;10
Spring 2018-2019;38262;;language;211;81;;8
Spring 2018-2019;38262;;Mathematics;196;36;;8
Spring 2018-2019;38262;;Reading;218;90;;8
Winter 2022-2023;23183;4;Mathematics;193;19;;5
Winter 2022-2023;23183;4;Language Arts;200;44;;5
Winter 2022-2023;24875;4;Mathematics;216;75;;5
Winter 2022-2023;24875;4;Language Arts;216;80;;5
Winter 2022-2023;25153;5;Mathematics;221;65;;6
